id,code,name,parent_id/id,type,user_type/id,reconcile,financial_report_ids/id
l10n_lu.lu_2011_account_46111,46111,Impôts communaux,l10n_lu.lu_2011_account_4611,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46112,46112,Taxes communales,l10n_lu.lu_2011_account_4611,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4612,4612,Administration des Contributions Directes (ACD),l10n_lu.lu_2011_account_461,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46121,46121,Impôt sur le revenu des collectivités,l10n_lu.lu_2011_account_4612,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461211,461211,Impôt sur le revenu des collectivités – charge fiscale estimée,l10n_lu.lu_2011_account_46121,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461212,461212,Impôt sur le revenu des collectivités – dette fiscale à payer,l10n_lu.lu_2011_account_46121,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46122,46122,Impôt commercial,l10n_lu.lu_2011_account_4612,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461221,461221,Impôt commercial – charge fiscale estimée,l10n_lu.lu_2011_account_46122,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461222,461222,Impôt commercial – dette fiscale à payer,l10n_lu.lu_2011_account_46122,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46123,46123,Impôt sur la fortune,l10n_lu.lu_2011_account_4612,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461231,461231,Impôt sur la fortune – charge fiscale estimée,l10n_lu.lu_2011_account_46123,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461232,461232,Impôt sur la fortune – dette fiscale à payer,l10n_lu.lu_2011_account_46123,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46124,46124,Retenue d'impôt sur traitements et salaires,l10n_lu.lu_2011_account_4612,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46125,46125,Retenue d'impôt sur revenus de capitaux mobiliers,l10n_lu.lu_2011_account_4612,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46126,46126,Retenue d'impôt sur les tantièmes,l10n_lu.lu_2011_account_4612,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46128,46128,ACD – Autres dettes,l10n_lu.lu_2011_account_4612,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4613,4613,Administration des Douanes et Accises (ADA),l10n_lu.lu_2011_account_461,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46131,46131,Taxe sur les véhicules automoteurs,l10n_lu.lu_2011_account_4613,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46132,46132,Droits d'accises et taxe de consommation,l10n_lu.lu_2011_account_4613,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46138,46138,ADA – Autres dettes,l10n_lu.lu_2011_account_4613,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614,4614,Administration de l'Enregistrement et des Domaines (AED),l10n_lu.lu_2011_account_461,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46141,46141,Taxe sur la valeur ajoutée – TVA,l10n_lu.lu_2011_account_4614,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461411,461411,TVA en aval,l10n_lu.lu_2011_account_46141,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614111,4614111,TVA en aval – Pays,l10n_lu.lu_2011_account_461411,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614112,4614112,TVA en aval – Intracommunautaire,l10n_lu.lu_2011_account_461411,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614113,4614113,TVA en aval – Extracommunautaire,l10n_lu.lu_2011_account_461411,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614114,4614114,TVA en aval – Triangulaire,l10n_lu.lu_2011_account_461411,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4614115,4614115,TVA en aval – Exonérations spéciales,l10n_lu.lu_2011_account_461411,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461412,461412,TVA due,l10n_lu.lu_2011_account_46141,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461413,461413,TVA acomptes reçus,l10n_lu.lu_2011_account_46141,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461418,461418,TVA – Autres dettes,l10n_lu.lu_2011_account_46141,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_46142,46142,Impôts indirects,l10n_lu.lu_2011_account_4614,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461421,461421,Droits d'enregistrement,l10n_lu.lu_2011_account_46142,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461422,461422,Taxe d'abonnement,l10n_lu.lu_2011_account_46142,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461423,461423,Droits d'hypothèques,l10n_lu.lu_2011_account_46142,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461424,461424,Droits de timbre,l10n_lu.lu_2011_account_46142,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_461428,461428,Autres impôts indirects,l10n_lu.lu_2011_account_46142,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4615,4615,Administrations fiscales étrangères,l10n_lu.lu_2011_account_461,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_462,462,Dettes au titre de la sécurité sociale,l10n_lu.lu_2011_account_46,view,l10n_lu.account_type_2011_4_dette,f,"l10n_lu.account_financial_report_114,l10n_lu.account_financial_report_abr_90"
l10n_lu.lu_2011_account_4621,4621,Centre Commun de Sécurité Sociale (CCSS),l10n_lu.lu_2011_account_462,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4622,4622,Organismes de sécurité sociale étrangers,l10n_lu.lu_2011_account_462,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4628,4628,Autres organismes sociaux,l10n_lu.lu_2011_account_462,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47,47,Autres dettes,l10n_lu.lu_2011_account_4,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_471,471,Autres dettes dont la durée résiduelle est inférieure ou égale à un an,l10n_lu.lu_2011_account_47,view,l10n_lu.account_type_2011_4_dette,f,"l10n_lu.account_financial_report_116,l10n_lu.account_financial_report_abr_89"
l10n_lu.lu_2011_account_4711,4711,Dépôts et cautionnements reçus,l10n_lu.lu_2011_account_471,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47111,47111,Dépôts,l10n_lu.lu_2011_account_4711,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47112,47112,Cautionnements,l10n_lu.lu_2011_account_4711,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47113,47113,Intérêts courus,l10n_lu.lu_2011_account_4711,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4712,4712,Dettes envers associés et actionnaires,l10n_lu.lu_2011_account_471,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47121,47121,Montant principal,l10n_lu.lu_2011_account_4712,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47122,47122,Intérêts courus,l10n_lu.lu_2011_account_4712,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4713,4713,"Dettes envers administrateurs, gérants et commissaires",l10n_lu.lu_2011_account_471,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4714,4714,Dettes envers le personnel,l10n_lu.lu_2011_account_471,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47141,47141,Personnel – Rémunérations dues,l10n_lu.lu_2011_account_4714,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47142,47142,Personnel – Dépôts,l10n_lu.lu_2011_account_4714,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47143,47143,"Personnel – Oppositions, saisies",l10n_lu.lu_2011_account_4714,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47148,47148,Personnel – Autres,l10n_lu.lu_2011_account_4714,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4715,4715,Etat – Droits d'émission à restituer,l10n_lu.lu_2011_account_471,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4718,4718,Autres dettes diverses,l10n_lu.lu_2011_account_471,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_472,472,Autres dettes dont la durée résiduelle est supérieure à un an,l10n_lu.lu_2011_account_47,view,l10n_lu.account_type_2011_4_dette,f,"l10n_lu.account_financial_report_117,l10n_lu.account_financial_report_abr_90"
l10n_lu.lu_2011_account_4721,4721,Dépôts et cautionnements reçus,l10n_lu.lu_2011_account_472,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47211,47211,Dépôts,l10n_lu.lu_2011_account_4721,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47212,47212,Cautionnements,l10n_lu.lu_2011_account_4721,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47213,47213,Intérêts courus,l10n_lu.lu_2011_account_4721,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4722,4722,Dettes envers associés et actionnaires,l10n_lu.lu_2011_account_472,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47221,47221,Montant principal,l10n_lu.lu_2011_account_4722,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47222,47222,Intérêts courus,l10n_lu.lu_2011_account_4722,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4723,4723,"Dettes envers administrateurs, gérants et commissaires",l10n_lu.lu_2011_account_472,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4724,4724,Dettes envers le personnel,l10n_lu.lu_2011_account_472,view,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47241,47241,Personnel – Rémunérations dues,l10n_lu.lu_2011_account_4724,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47242,47242,Personnel – Dépôts,l10n_lu.lu_2011_account_4724,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47243,47243,"Personnel – Oppositions, saisies",l10n_lu.lu_2011_account_4724,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_47248,47248,Personnel – Autres,l10n_lu.lu_2011_account_4724,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4726,4726,Etat – Droits d'émission à restituer,l10n_lu.lu_2011_account_472,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_4728,4728,Autres dettes diverses,l10n_lu.lu_2011_account_472,other,l10n_lu.account_type_2011_4_dette,f,
l10n_lu.lu_2011_account_48,48,Comptes de régularisation,l10n_lu.lu_2011_account_4,view,account.data_account_type_view,f,
l10n_lu.lu_2011_account_481,481,Charges à reporter,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_actif,f,"l10n_lu.account_financial_report_65,l10n_lu.account_financial_report_abr_65"
l10n_lu.lu_2011_account_482,482,Produits à reporter,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_passif,f,"l10n_lu.account_financial_report_118,l10n_lu.account_financial_report_abr_118"
l10n_lu.lu_2011_account_483,483,Etat - Droits d'émission alloués,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_passif,f,"l10n_lu.account_financial_report_118,l10n_lu.account_financial_report_abr_118"
l10n_lu.lu_2011_account_484,484,Comptes transitoires ou d'attente – Actif,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_actif,f,"l10n_lu.account_financial_report_65,l10n_lu.account_financial_report_abr_65"
l10n_lu.lu_2011_account_485,485,Comptes transitoires ou d'attente – Passif,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_passif,f,"l10n_lu.account_financial_report_118,l10n_lu.account_financial_report_abr_118"
l10n_lu.lu_2011_account_486,486,Comptes de liaison – Actif,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_actif,f,"l10n_lu.account_financial_report_65,l10n_lu.account_financial_report_abr_65"
l10n_lu.lu_2011_account_487,487,Comptes de liaison – Passif,l10n_lu.lu_2011_account_48,other,l10n_lu.account_type_2011_4_regul_passif,f,"l10n_lu.account_financial_report_118,l10n_lu.account_financial_report_abr_118"
l10n_lu.lu_2011_account_5,5,CLASSE 5 - COMPTES FINANCIERS,l10n_lu.lu_2011_account_bilan,view,account.data_account_type_view,f,
l10n_lu.lu_2011_account_50,50,Valeurs mobilières,l10n_lu.lu_2011_account_5,view,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_501,501,Parts dans des entreprises liées,l10n_lu.lu_2011_account_50,other,l10n_lu.account_type_2011_5_disponibilite,f,"l10n_lu.account_financial_report_61,l10n_lu.account_financial_report_abr_60"
l10n_lu.lu_2011_account_502,502,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_50,other,l10n_lu.account_type_2011_5_disponibilite,f,"l10n_lu.account_financial_report_61,l10n_lu.account_financial_report_abr_60"
l10n_lu.lu_2011_account_503,503,Actions propres ou parts propres,l10n_lu.lu_2011_account_50,other,l10n_lu.account_type_2011_5_disponibilite,f,"l10n_lu.account_financial_report_62,l10n_lu.account_financial_report_abr_60"
l10n_lu.lu_2011_account_508,508,Autres valeurs mobilières,l10n_lu.lu_2011_account_50,view,l10n_lu.account_type_2011_5_disponibilite,f,"l10n_lu.account_financial_report_63,l10n_lu.account_financial_report_abr_60"
l10n_lu.lu_2011_account_5081,5081,Actions – Titres cotés,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5082,5082,Actions – Titres non cotés,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5083,5083,Obligations et autres titres de créance émis par la société et rachetés par elle,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5084,5084,Obligations – Titres cotés,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5085,5085,Obligations – Titres non cotés,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5088,5088,Autres valeurs mobilières diverses,l10n_lu.lu_2011_account_508,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_51,51,"Avoirs en banques, avoirs en comptes de chèques postaux, chèques et encaisse",l10n_lu.lu_2011_account_5,view,l10n_lu.account_type_2011_5_disponibilite,f,"l10n_lu.account_financial_report_64,l10n_lu.account_financial_report_abr_64"
l10n_lu.lu_2011_account_511,511,Chèques à encaisser,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_512,512,Valeurs à l'encaissement,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_513,513,Banques,l10n_lu.lu_2011_account_51,view,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5131,5131,Banques comptes courants,l10n_lu.lu_2011_account_513,view,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_5132,5132,Banques comptes à terme,l10n_lu.lu_2011_account_513,view,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_514,514,Compte chèque postal,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_516,516,Caisse,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_517,517,Virements internes,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,t,
l10n_lu.lu_2011_account_518,518,Autres avoirs,l10n_lu.lu_2011_account_51,other,l10n_lu.account_type_2011_5_disponibilite,f,
l10n_lu.lu_2011_account_resultat,resultat,TOTAL CLASSES 6 ET 7,l10n_lu.lu_2011_account_0,view,account.data_account_type_view,,"l10n_lu.account_financial_report_77,l10n_lu.account_financial_report_161,l10n_lu.account_financial_report_abr_77,l10n_lu.account_financial_report_abr_161"
l10n_lu.lu_2011_account_6,6,CLASSE 6 - COMPTES DE CHARGES,l10n_lu.lu_2011_account_resultat,view,account.data_account_type_view,f,
l10n_lu.lu_2011_account_60,60,Consommation de marchandises et de matières premières et consommables,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_120,l10n_lu.account_financial_report_abr_120,l10n_lu.account_financial_report_abr_141"
l10n_lu.lu_2011_account_601,601,Matières premières,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_602,602,Matières consommables,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_603,603,Fournitures consommables,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6031,6031,Combustibles,l10n_lu.lu_2011_account_603,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60311,60311,Solides,l10n_lu.lu_2011_account_6031,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60312,60312,Liquides,l10n_lu.lu_2011_account_6031,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60313,60313,Gaz comprimé,l10n_lu.lu_2011_account_6031,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6032,6032,Produits d'entretien,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6033,6033,Fournitures d'atelier et d'usine,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6034,6034,Fournitures de magasin,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6035,6035,Fournitures de bureau,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6036,6036,Carburants,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6037,6037,Lubrifiants,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6038,6038,Autres fournitures consommables,l10n_lu.lu_2011_account_603,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
